"id","level","description","decoded_as","fields","parents","children"
"61022","5","There was an error with the Windows Location Provider database","None","['win.system.eventID', 'win.system.providerName', 'win.system.eventID']","60602",""
"61024","3","The Windows Location Provider has shutdown","None","['win.system.providerName', 'win.system.eventID', 'win.system.providerName', 'win.system.eventID']","60600",""
"61026","0","Group of Application Management events","None","['win.system.providerName', 'win.system.eventID', 'win.system.providerName']","60600","61028, 61030, 61032, 61034"
"61028","5","The removal of the assignment of application from policy failed","None","['win.system.eventID', 'win.system.eventID']","61026",""
"61030","5","The execution of the setup program for an application failed","None","['win.system.eventID', 'win.system.eventID']","61026",""
"61032","3","The assignment of an application succeeded","None","['win.system.eventID', 'win.system.eventID']","61026",""
"61034","3","The launch of the setup command for a program succeeded","None","['win.system.eventID', 'win.system.eventID']","61026",""
"61036","0","Group of Disk events","None","['win.system.providerName', 'win.system.eventID', 'win.system.providerName']","60600","61038, 61040, 61042, 61044, 61046, 61048, 61050, 61052"
"61038","5","A device did not respond within the timeout period","None","['win.system.eventID', 'win.system.eventID']","61036",""
"61040","4","A stripe set or volume set member listed in the configuration information was missing","None","['win.system.eventID', 'win.system.eventID']","61036",""
"61042","5","The FT set containing \Device\MissingMirror1Member0 cannot be used","None","['win.system.eventID', 'win.system.eventID']","61036",""
"61044","5","VDS fails to launch provider","None","['win.system.eventID', 'win.system.eventID']","61036",""
"61046","5","DCOM error","None","['win.system.eventID', 'win.system.eventID']","61036",""
"61048","5","The fault tolerant driver detected the system was shutdown dirty","None","['win.system.eventID', 'win.system.eventID']","61036",""
"61050","3","Data was recovered using error correction code on device \device\harddisk0\partition2","None","['win.system.eventID', 'win.system.eventID']","61036",""
"61052","5","The file system structure on the disk is corrupt and unusable","None","['win.system.eventID', 'win.system.eventID']","61036",""
"61054","0","Group of EventCollector events","None","['win.system.providerName', 'win.system.eventID', 'win.system.providerName']","60600","61056, 61058"
"61056","5","The subscription has expired and will no longer be serviced","None","['win.system.eventID', 'win.system.eventID']","61054",""
"61058","5","An event from target machine is lost and could not be delivered","None","['win.system.eventID', 'win.system.eventID']","61054",""
"61060","5","The Open Procedure for service Remote Access failed","None","['win.system.eventID', 'win.system.providerName', 'win.system.eventID']","60600,60601,60602",""
"61062","10","Multiple Windows warning Application events","None","[]","None",""
"61064","5","Access restricted by your Administrator by the default software restriction policy level","None","['win.system.providerName', 'win.system.eventID']","61063",""
"61066","5","Access restricted by your Administrator by software publisher policy","None","['win.system.eventID', 'win.system.eventID']","61063",""
"61100","0","Windows System informational event","None","['win.system.severityValue']","60002","61104"
"61102","5","Windows System error event","None","['win.system.severityValue', 'win.system.severityValue']","60002","61108"
"61104","3","Service startup type was changed","None","['win.system.severityValue', 'win.system.eventID']","61100",""
"61106","5","The driver $(win.eventdata.failureName) failed to load for the device $(win.eventdata.driverName)","None","['win.system.eventID', 'win.system.providerName', 'win.system.eventID', 'win.system.providerName']","61101",""
"61108","5","The Windows Search service hung on starting","None","['win.system.eventID', 'win.eventdata.param1', 'win.system.providerName', 'win.system.eventID', 'win.system.providerName']","61102",""
"61110","10","Multiple System error events","None","['win.system.eventID', 'win.system.providerName']","61101",""
"61112","12","Multiple System critical events","None","[]","None",""
"61114","5","Inability to Browse","None","['win.system.providerName', 'win.system.eventID']","61113",""
"61116","3","The master browser has received a server announcement","None","['win.system.eventID', 'win.system.eventID']","61113",""
"61118","5","The browser has received a server announcement indicating that the computer is a master browser, but this computer is not a master browser","None","['win.system.eventID', 'win.system.eventID']","61113",""
"61120","5","The browser was unable to update the service status bits","None","['win.system.eventID', 'win.system.eventID']","61113",""
"61122","5","The browser was unable to promote itself to master browser","None","['win.system.eventID', 'win.system.eventID']","61113",""
"61124","5","The browser was unable to add a configuration parameter","None","['win.system.eventID', 'win.system.eventID']","61113",""
"61126","10","The browser driver has received too many illegal datagrams from the remote computer","None","['win.system.eventID', 'win.system.eventID']","61113",""
"61128","5","The browser was unable to retrieve a list of servers from the browser master on the network","None","['win.system.eventID', 'win.system.eventID']","61113",""
"61130","8","The value for the parameter to the browser service was illegal","None","['win.system.eventID', 'win.system.eventID']","61113",""
"61132","10","The browser driver has discarded too many mailslot messages","None","['win.system.eventID', 'win.system.eventID']","61113",""
"61134","5","The browser service has failed to retrieve the backup list too many times on transport","None","['win.system.eventID', 'win.system.eventID']","61113",""
"61136","5","The browser has forced an election on network because the Domain Controller (or Server) has changed its role","None","['win.system.eventID', 'win.system.eventID']","61113",""
"61600","0","Windows Sysmon informational event","None","['win.system.severityValue']","60004","61604, 61606, 61608, 61610, 61612, 61614, 61616, 61618"
"61602","5","Windows Sysmon error event","None","['win.system.severityValue', 'win.system.severityValue']","60004",""
"61604","0","Sysmon - Event 2: A process changed a file creation time by $(win.eventdata.sourceImage)","None","['win.system.eventID', 'win.system.eventID']","61600",""
"61606","0","Sysmon - Event 4: Sysmon service state changed by $(win.eventdata.sourceImage)","None","['win.system.eventID', 'win.system.eventID']","61600",""
"61608","0","Sysmon - Event 6: Driver loaded by $(win.eventdata.sourceImage)","None","['win.system.eventID', 'win.system.eventID']","61600",""
"61610","0","Sysmon - Event 8: CreateRemoteThread by $(win.eventdata.sourceImage)","None","['win.system.eventID', 'win.system.eventID']","61600",""
"61612","0","Sysmon - Event 10: ProcessAccess by $(win.eventdata.sourceImage)","None","['win.system.eventID', 'win.system.eventID']","61600",""
"61614","0","Sysmon - Event 12: RegistryEvent (Object create and delete) by $(win.eventdata.sourceImage)","None","['win.system.eventID', 'win.system.eventID']","61600",""
"61616","0","Sysmon - Event 14: RegistryEvent (Key and Value Rename) by $(win.eventdata.sourceImage)","None","['win.system.eventID', 'win.system.eventID']","61600",""
"61618","12","Sysmon - Suspicious Process - svchost.exe","None","['win.system.eventID', 'win.eventdata.image']","61600","61620"
"61620","12","Sysmon - Suspicious Process - lsm.exe","None","['win.eventdata.parentImage', 'win.eventdata.image']","61618","61622"
"61622","12","Sysmon - Suspicious Process - lsm.exe is a Parent Image","None","['win.eventdata.parentImage', 'win.eventdata.parentImage']","61620",""
"61624","0","Sysmon - Legitimate Parent Image - csrss.exe","None","['win.eventdata.image', 'win.eventdata.parentImage']","61623",""
"61626","0","Sysmon - Legitimate Parent Image - lsass.exe","None","['win.eventdata.image', 'win.eventdata.parentImage']","61625",""
"61628","12","Sysmon - Suspicious Process - winlogon.exe","None","['win.eventdata.parentImage', 'win.eventdata.image']","None","61630"
"61630","12","Sysmon - Suspicious Process - wininit","None","['win.eventdata.parentImage', 'win.eventdata.image']","61628","61632"
"61632","12","Sysmon - Suspicious Process - smss.exe","None","['win.eventdata.parentImage', 'win.eventdata.image']","61630","61634"
"61634","12","Sysmon - Suspicious Process - taskhost.exe","None","['win.eventdata.parentImage', 'win.eventdata.image']","61632","61636"
"61636","12","Sysmon - Suspicious Process - services.exe","None","['win.eventdata.parentImage', 'win.eventdata.image']","61634","61638"
"61638","12","Sysmon - Suspicious Process - dllhost.exe","None","['win.eventdata.parentImage', 'win.eventdata.image']","61636","61640"
"61640","12","Sysmon - Suspicious Process - explorer.exe","None","['win.eventdata.parentImage', 'win.eventdata.image']","61638","61642"
"61642","10","Multiple Sysmon warning events ","None","['win.eventdata.parentImage']","61640",""
"62100","0","Windows Defender informational event","None","['win.system.severityValue']","60005","62108, 62110, 62114, 62116, 62118, 62120, 62124, 62128, 62130, 62132, 62138, 62142, 62144, 62150, 62152, 62154, 62156, 62158"
"62102","5","Windows Defender error event","None","['win.system.severityValue', 'win.system.severityValue']","60005","62162, 62164, 62166, 62168, 62170, 62172, 62174, 62176, 62178, 62180, 62182, 62184, 62186, 62188, 62190, 62192, 62194, 62196, 62198, 62200, 62202, 62204, 62206, 62208, 62210"
"62104","10","Multiple Windows Defender warning events","None","[]","None",""
"62106","14","Short-time multiple Windows Defender warning events","None","[]","None",""
"62108","3","Windows Defender: Antimalware scan finished","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62110","3","Windows Defender: Antimalware scan paused","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62112","5","Windows Defender: Antimalware scan failed","None","['win.system.eventID', 'win.system.eventID']","62101",""
"62114","3","Windows Defender: Antimalware platform performed an action to protect your system from malware or other potentially unwanted software","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62116","3","Windows Defender: Antimalware platform restored an item from quarantine at $(win.eventdata.path)","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62118","3","Windows Defender: Antimalware platform deleted an item from quarantine at $(win.eventdata.path)","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62120","3","Windows Defender: Antimalware platform deleted history of malware and other potentially unwanted software","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62122","12","Windows Defender: Antimalware platform detected suspicious $(win.eventdata.detectionType) behaviour ($(win.eventdata.processName))","None","['win.system.eventID', 'win.system.eventID']","62101",""
"62124","3","Windows Defender: Antimalware platform performed an action to protect you from potentially unwanted software ($(win.eventdata.processName))","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62126","14","Windows Defender: Antimalware platform encountered a critical error when attempting to perform an action over the  potentially unwanted software","None","['win.system.eventID', 'win.system.eventID']","62101",""
"62128","3","Windows Defender: Antimalware platform is running and in a healthy state","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62130","3","Windows Defender: Antimalware definitions updated successfully","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62132","3","Windows Defender: Antimalware engine updated successfully","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62134","8","Windows Defender: Error while attempting to load antimalware definitions","None","['win.system.eventID', 'win.system.eventID']","62101",""
"62136","8","Windows Defender: Error while attempting to update antimalware platform","None","['win.system.eventID', 'win.system.eventID']","62101",""
"62138","3","Windows Defender: Antimalware engine used Dynamic Signature Service to get additional definitions","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62140","8","Windows Defender: Error while attempting to use Dynamic Signature Service","None","['win.system.eventID', 'win.system.eventID']","62101",""
"62142","2","Windows Defender: Antimalware engine downloaded a clean file","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62144","2","Windows Defender: Antimalware engine was downloaded and is configured to run offline on the next system restart","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62146","5","Windows Defender: Antimalware support for this Operating System will soon end","None","['win.system.eventID', 'win.system.eventID']","62101",""
"62148","8","Windows Defender: Antimalware engine no longer supports this Operating System","None","['win.system.eventID', 'win.system.eventID']","62101",""
"62150","5","Windows Defender: $(win.eventdata.feature) real-time protection recovered from a failure","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62152","5","Windows Defender: Antivirus real-time protection is disabled","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62154","5","Windows Defender: Antimalware platform feature configuration changed","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62156","3","Windows Defender: Antivirus scanning for malware and other potentially unwanted software is enabled","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62158","3","Windows Defender: Antivirus scanning for viruses is enabled","None","['win.system.eventID', 'win.system.eventID']","62100",""
"62160","5","Windows Defender: Antimalware platform will expire soon","None","['win.system.eventID', 'win.system.eventID']","62101",""
"62162","12","Windows Defender: ERROR: NO MEMORY","None","['win.system.eventID', 'win.eventdata.errorCode']","62102",""
"62164","12","Windows Defender: ERROR: BAD CONFIGURATION","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62166","12","Windows Defender: ERROR: REBOOT REQUIRED","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62168","12","Windows Defender: ERROR: FULL SCAN REQUIRED","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62170","12","Windows Defender: ERROR: REMOVE NOT SUPPORTED","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62172","12","Windows Defender: ERROR: RESCAN REQUIRED","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62174","12","Windows Defender: ERROR: PLATFORM OUTDATED","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62176","12","Windows Defender: ERROR: ACTIONS FAILED","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62178","12","Windows Defender: ERROR: ACTIVE THREATS","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62180","12","Windows Defender: ERROR: LUA CANCELLATION","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62182","12","Windows Defender: ERROR: CODE ALREADY SHUTDOWN","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62184","12","Windows Defender: ERROR: CODE CANCELLED","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62186","12","Windows Defender: ERROR: CODE BAD REGEXP","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62188","12","Windows Defender: ERROR: SIG BACKUP DISABLED","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62190","12","Windows Defender: ERROR: BAD DATABASE","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62192","12","Windows Defender: ERROR: BAD INPUT DATA","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62194","12","Windows Defender: ERROR: OBSOLETE","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62196","12","Windows Defender: ERROR: NO MORE ITEMS","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62198","12","Windows Defender: ERROR: BAD SCAN ID","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62200","12","Windows Defender: ERROR: RESTORE FAILED","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62202","12","Windows Defender: ERROR: NOT FOUND","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62204","12","Windows Defender: ERROR: RELO KERNEL NOT LOADED","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62206","12","Windows Defender: ERROR: BAD DB: HEADER","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62208","12","Windows Defender: ERROR: BAD DB: CONTENT","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"62210","12","Windows Defender: ERROR: BAD DB: HEADER","None","['win.eventdata.errorCode', 'win.eventdata.errorCode']","62102",""
"90499","3","Vipre informational message","None","[]","60600",""
"90501","7","User initiated shutdown","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90503","5","Service paused","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90505","5","The transfer of one or more threatNet files failed","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90507","6","The start of the ThreatNet controller failed","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90509","7","Active protection disabled","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90511","5","Active protection could not be disabled","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90513","4","Active protection could not be enabled because there are no threat definitions","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90515","3","Scheduled software update downloaded","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90517","4","Vipre was unable to complete the check for software updates. It will retry on the next update event","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90519","3","Definitions update applied","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90521","4","Vipre was unable to complete the check for threat definitions updates","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90523","6","Start of threat definitions controller failed","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90525","3","Completed scheduled deep scan","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90527","3","Completed scheduled quick scan","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90529","3","Completed scheduled custom scan","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90531","4","Scan cancelled","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90533","4","A scan of your computer failed because there are no threat definitions","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90535","4","An item has been quarantined","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90537","6","An item has been deleted from quarantine","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90539","5","The quarantine controller could not be started","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90541","4","Email AV disabled","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90543","5","The scan of an email item failed","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90545","3","Registration state changed","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90547","5","The scan control could not complete its scan","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90549","4","Quarantine of an item failed","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90551","4","Delete of an from quarantine failed","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90553","3","Firewall enabled","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90555","3","IDS enabled","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90557","3","Web filtering enabled","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90559","3","Bad web site blocking enabled","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90561","3","HIPS enabled","None","['win.system.eventID', 'win.system.eventID']","60600",""
"90563","4","Firewall resume all traffic","None","['win.system.eventID', 'win.system.eventID']","60600",""
"67001","0","Windows Firewall With Advanced Security informational event","None","['win.system.severityValue']","60016","67005, 67007, 67009"
"67003","5","Windows Defender error event","None","['win.system.severityValue', 'win.system.severityValue']","60016",""
"67005","7","Windows Firewall With Advanced Security: Windows Defender Firewall disabled.","None","['win.system.eventID', 'win.eventdata.settingType', 'win.eventdata.settingValueString', 'win.system.eventID', 'win.eventdata.settingType', 'win.eventdata.settingValueString']","67001",""
"67007","7","Windows Firewall With Advanced Security: $(win.eventdata.ruleId) rule has been modified in the Windows Defender Firewall exception list.","None","['win.system.eventID', 'win.system.eventID']","67001",""
"67009","10","Multiple Windows Firewall With Advanced Security warning events","None","['win.system.eventID']","67001",""
"62600","0","Windows McAfee informational event","None","['win.system.severityValue']","60006",""
"62602","5","Windows McAfee error event","None","['win.system.severityValue', 'win.system.severityValue']","60006",""
"62604","3","McAfee Windows AV warning event","None","['win.system.eventID', 'win.system.eventID']","62601",""
"62606","12","McAfee Windows AV - Virus detected and not removed","None","['win.system.eventID', 'win.system.message']","62600,62601,62602","62608"
"62608","7","McAfee Windows AV - Virus detected and file will be deleted","None","['win.system.message', 'win.system.message']","62606",""
"62610","3","McAfee Windows AV - Scan completed with no viruses found","None","['win.system.message', 'win.system.eventID', 'win.system.message']","62603",""
"62612","5","McAfee Windows AV - Virus scan cancelled due to shutdown","None","['win.system.message', 'win.system.message']","62600,62601,62602",""
"62614","7","McAfee Windows AV - Virus program or DAT update failed","None","['win.system.message', 'win.system.message']","62600,62601,62602",""
"62616","5","McAfee Windows AV - EICAR test file detected","None","['win.system.message', 'win.system.message']","62607",""
"63100","0","Windows Eventlog informational event","None","['win.system.severityValue']","60007","63105"
"63102","5","Windows Eventlog error event","None","['win.system.severityValue', 'win.system.severityValue']","60007",""
"63109","0","Windows Eventlog warning event","None","['win.system.severityValue', 'win.system.severityValue']","60017",""
"63103","5","The audit log was cleared","None","['win.system.severityValue', 'win.system.eventID']","63108",""
"63105","5","The Event log service was started","None","['win.system.eventID', 'win.system.eventID']","63100",""
"63600","0","Microsoft Antimalware informational event","None","['win.system.severityValue']","60008",""
"63602","5","Microsoft Antimalware error event","None","['win.system.severityValue', 'win.system.severityValue']","60008",""
"63604","7","Microsoft Security Essentials - Virus detected and properly removed","None","['win.system.eventID', 'win.system.eventID']","63600,63601,63602",""
"63606","7","Microsoft Security Essentials - Suspicious activity detected","None","['win.system.eventID', 'win.system.eventID']","63600,63601,63602",""
"63608","9","Microsoft Security Essentials - Service failed","None","['win.system.eventID', 'win.system.eventID']","63600,63601,63602",""
"63610","8","Microsoft Security Essentials - Cannot use Dynamic Signature Service","None","['win.system.eventID', 'win.system.eventID']","63600,63601,63602",""
"63612","8","Microsoft Security Essentials - Engine update failed","None","['win.system.eventID', 'win.system.eventID']","63600,63601,63602",""
"63614","7","Microsoft Security Essentials - Scan error. Scan has stopped","None","['win.system.eventID', 'win.system.eventID']","63600,63601,63602",""
"63616","5","Microsoft Security Essentials - EICAR test file detected","None","['win.system.eventID', 'win.system.message']","63604,63605",""
"64100","0","Group of Windows rules for Remote Access","None","['win.system.channel']","60009,60010,60011,60012","64102"
"64102","3","Remote access login success","None","['win.system.eventID', 'win.system.eventID']","64100",""
"64104","0","Group of Windows rules for Terminal Services","None","['win.system.eventID', 'win.system.channel']","60009,60010,60011,60012","64108"
"64106","0","Ignore rule 64105: not related to TS Gateway","None","['win.system.eventID', 'win.system.message']","64105",""
"64108","3","TS Gateway user disconnected","None","['win.system.eventID', 'win.system.eventID']","64104",""
"64000","0","Grouping of cisco-ASA rules","cisco-asa","[]","None","64002, 64004, 64006"
"64002","5","ASA critical message.","None","[]","64000",""
"64004","3","ASA warning message.","None","[]","64000","64012, 64016"
"64006","0","ASA debug message.","None","[]","64000","64026"
"64008","3","ASA: Privilege changed.","None","[]","64005",""
"64010","9","on the ASA.","None","[]","64005",""
"64012","8","ASA: Attempt to connect from a blocked (shunned) IP.","None","[]","64004",""
"64014","8","ASA: Attack in progress detected.","None","[]","64001",""
"64016","8","ASA: Attack in progress detected.","None","[]","64004",""
"64018","5","ASA: AAA (VPN) authentication failed.","None","[]","64005",""
"64020","8","ASA: AAA (VPN) user locked out.","None","[]","64005",""
"64022","8","ASA: Firewall failover pair communication problem.","None","[]","64001",""
"64024","8","ASA: Firewall configuration changed.","None","[]","64005",""
"64026","3","ASA: Firewall command executed (for accounting only).","None","[]","64006",""
"64028","10","Multiple ASA alert messages.","None","[]","64005",""
"64030","10","ASA: Multiple error messages.","None","[]","None",""
"64032","10","ASA: Multiple attack in progress messages.","None","[]","None",""
"65500","0","Mcafee EPO2","mcafee-epo2","[]","None",""
"88200","0","NextCloud messages grouped.","json","['@source']","None",""
"88202","1","NextCloud authentication attempt.","nextcloud","[]","88200,88201",""
"88211","6","NextCloud authentication successful.","None","[]","88200,88201",""
"88203","10","NextCloud brute force (multiple failed logins).","None","[]","88200,88201",""
"88214","6","NextCloud file created.","None","[]","88200,88201",""
"88216","6","NextCloud preview accessed.","None","[]","88200,88201",""
"88205","8","NextCloud FATAL message.","None","['level']","88200,88201",""
"88207","3","NextCloud WARN message.","None","['level', 'level']","88200,88201",""
"66001","5","Zeek: SSH Connection","None","['bro_engine']","None",""
"66003","5","Zeek: DNS Query","None","['bro_engine', 'bro_engine']","None",""
"67100","0","Junos IDS","junos-ids","[]","None","67102"
"67102","0","Junos RT Flow","junos-rt-flow","[]","67100",""
"64200","0","PANDA Antivirus event.","paps","[]","None","64202, 64204, 64206"
"64202","4","Panda Security: Low severity event detected. Category: $(Cat)","None","['Severity']","64200",""
"64204","12","Panda Security: High severity alert detected. Category: $(Cat)","None","['Severity', 'Severity']","64200",""
"64206","7","Panda Security: The child process is corrupted or defective.","None","['Severity', 'ChildBroken']","64200",""
"64220","0","Checkpoint events.","checkpoint-smart1","[]","None","64222, 64224, 64226, 64228, 64230, 64232, 64234, 64236, 64238"
"64222","4","Drop: Prohibit a packet from passing. Send no response.","None","['fw_action', 'fw_action']","64220",""
"64224","2","Encrypt: Connection Encrypted","None","['fw_action', 'fw_action']","64220",""
"64226","2","Key Install: Encryption keys were created.","None","['fw_action']","64220",""
"64228","3","Bypass: The connection passed transparently through InterSpect.","None","['fw_action', 'fw_action']","64220",""
"64230","3","Login: A user logged into the system.","None","['fw_action', 'fw_action']","64220",""
"64232","3","Deauthorize: Client Authentication logoff.","None","['fw_action']","64220",""
"64234","7","Block: Connection blocked by Interspect.","None","['fw_action', 'fw_action']","64220",""
"64236","4","Inspect: Connection was subject to a configured protections.","None","['fw_action', 'fw_action']","64220",""
"64238","7","Replace Malicious code: Malicious code in the connection was replaced.","None","['fw_action']","64220",""
"64250","0","Grouping macos sshd rules.","macos-date-format-sshd","[]","None","64252, 64254, 64256, 64258, 64260, 64262"
"64252","10","the system.","None","[]","64250",""
"64254","8","Maximum authentication attempts exceeded.","None","[]","64250",""
"64256","3","sshd: authentication success","None","[]","64250",""
"64258","0","sshd: Failed write due to one host disappearing.","None","[]","64250",""
"64260","5","sshd: Attempt to login using a denied user","None","[]","64250",""
"64262","5","sshd: Reverse lookup error (bad ISP or attack).","None","[]","64250",""
"65000","0","GCP alert.","json","['integration']","None","65040, 65042, 65044"
"65002","0","GCP internet event","None","['gcp.resource.type', 'gcp.resource.labels.source_type']","65001","65004, 65006, 65008, 65010"
"65004","2","GCP info event with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location) with response code $(gcp.jsonPayload.responseCode)","None","['gcp.resource.labels.source_type', 'gcp.severity']","65002",""
"65006","3","GCP notice event with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location) with response code $(gcp.jsonPayload.responseCode)","None","['gcp.severity', 'gcp.severity']","65002",""
"65008","9","GCP critical event with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location) with response code $(gcp.jsonPayload.responseCode)","None","['gcp.severity', 'gcp.severity']","65002",""
"65010","12","GCP emergency event with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location) with response code $(gcp.jsonPayload.responseCode)","None","['gcp.severity', 'gcp.severity']","65002",""
"65012","5","GCP warning event from VM $(gcp.jsonPayload.vmInstanceName) with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location) with response code $(gcp.jsonPayload.responseCode)","None","['gcp.severity', 'gcp.severity']","65003",""
"65014","7","GCP error event from VM $(gcp.jsonPayload.vmInstanceName) with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location) with response code $(gcp.jsonPayload.responseCode)","None","['gcp.severity', 'gcp.severity']","65003",""
"65016","11","GCP alert event from VM $(gcp.jsonPayload.vmInstanceName) with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location) with response code $(gcp.jsonPayload.responseCode)","None","['gcp.severity', 'gcp.severity']","65003",""
"65018","10","GCP error with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location), severity $(gcp.severity)","None","['gcp.severity', 'gcp.jsonPayload.responseCode']","65002,65003",""
"65020","12","Unable to process query due to a problem with the name server with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location), severity $(gcp.severity)","None","['gcp.jsonPayload.responseCode', 'gcp.jsonPayload.responseCode']","65002,65003",""
"65022","5","Unsupported requested query with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location), severity $(gcp.severity)","None","['gcp.jsonPayload.responseCode', 'gcp.jsonPayload.responseCode']","65002,65003",""
"65024","10","Specified name already created, when it ought not to exist with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location), severity $(gcp.severity)","None","['gcp.jsonPayload.responseCode', 'gcp.jsonPayload.responseCode']","65002,65003",""
"65026","10","The specified RR Set does not exist, and should with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location), severity $(gcp.severity)","None","['gcp.jsonPayload.responseCode', 'gcp.jsonPayload.responseCode']","65002,65003",""
"65028","7","Name not contained in zone with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location), severity $(gcp.severity)","None","['gcp.jsonPayload.responseCode', 'gcp.jsonPayload.responseCode']","65002,65003",""
"65030","10","Bad OPT version with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location), severity $(gcp.severity)","None","['gcp.jsonPayload.responseCode', 'gcp.jsonPayload.responseCode']","65002,65003",""
"65032","7","Key not recognized with source IP $(gcp.jsonPayload.sourceIP) from $(gcp.resource.labels.location), severity $(gcp.severity)","None","['gcp.jsonPayload.responseCode', 'gcp.jsonPayload.responseCode']","65002,65003",""
